account_node,graph_louvain_community,graph_betweenness,graph_pagerank,graph_fan_in_out_ratio
808793AA0,14904,0.0,1.1783976844150791e-05,0.0
81332B240,91,0.0,8.304174679462898e-06,0.0
8148ACE21,14905,0.0,8.256837729459909e-06,1.0
8148B6561,14905,0.0,1.531111595884167e-05,0.0
8047964A0,14906,0.0,8.256837729459909e-06,1.0
804A7E470,14906,0.0,1.531111595884167e-05,0.5
801298900,888,0.0,8.256837729459909e-06,1.0
80C95B1D0,14907,0.0,8.256837729459909e-06,1.0
80CA1DAE0,14907,0.0,1.531111595884167e-05,0.0
8032D0D30,14908,0.0,1.531111595884167e-05,1.0
8053F84C0,14908,0.0,1.5064373845411056e-05,0.0
80BF815F0,14909,0.0,3.379842235911546e-05,0.5
8114BC270,7426,0.0,1.1783976844150791e-05,0.0
812C2F9B0,14910,0.0,8.256837729459909e-06,1.0
80DF94E70,14910,0.0,1.531111595884167e-05,0.0
810239CF0,14911,0.0,3.379842235911546e-05,0.5
80D63A9C0,7711,0.0,8.256837729459909e-06,1.0
81178C3D0,7711,0.0,1.8838255073532552e-05,0.0
80A3AF600,14912,0.0,8.256837729459909e-06,1.0
80A9C7380,14912,0.0,1.531111595884167e-05,0.0
813D4E1D1,14913,0.0,8.256837729459909e-06,1.0
814050BB1,14913,0.0,1.531111595884167e-05,0.0
802C0BC10,14914,0.0,8.256837729459909e-06,1.0
8068E3B20,14914,0.0,1.531111595884167e-05,0.0
800D975D0,563,0.0,8.256837729459909e-06,2.0
8004E5ED0,14915,0.0,8.256837729459909e-06,1.0
80089D390,14915,0.0,1.531111595884167e-05,0.5
801E1BAD0,14916,0.0,1.531111595884167e-05,0.5
80224C880,14916,0.0,2.1871909961362203e-05,0.0
80F947F90,1386,0.0,1.5064373845411056e-05,0.0
8037F1180,14917,0.0,8.256837729459909e-06,1.0
8138D57B0,14917,0.0,1.531111595884167e-05,0.0
801C41DC0,91,0.0,8.304174679462898e-06,0.0
8072B8AC0,14918,0.0,8.256837729459909e-06,1.0
80ACD8680,14918,0.0,1.531111595884167e-05,0.0
802086600,120,0.0,8.340365779962378e-06,0.0
80E9518F0,7620,0.0,1.5064373845411056e-05,0.0
80CE82A60,14919,0.0,8.256837729459909e-06,1.0
80D6ACC40,14919,0.0,1.531111595884167e-05,0.0
8037E1570,14920,0.0,8.256837729459909e-06,1.0
804F3D7F0,14920,0.0,1.531111595884167e-05,0.0
807B118B0,14921,0.0,3.379842235911546e-05,0.5
802657440,14922,0.0,8.256837729459909e-06,1.0
8141AA380,14922,0.0,1.531111595884167e-05,0.0
8031C17D0,76,0.0,8.311399867716372e-06,0.5
80F4211E0,14923,0.0,8.256837729459909e-06,1.0
80F5801E0,14923,0.0,1.531111595884167e-05,0.0
80E2B2570,14924,0.0,8.256837729459909e-06,1.0
80E9A5E50,14924,0.0,1.531111595884167e-05,0.0
800C94140,76,0.0,8.311399867716372e-06,0.0
8037B5400,14925,0.0,8.256837729459909e-06,1.0
80C71CFB0,14925,0.0,1.531111595884167e-05,0.0
807D70B30,91,0.0,8.304174679462898e-06,0.0
8103B1B40,91,0.0,8.304174679462898e-06,0.0
812410440,14926,0.0,8.256837729459909e-06,1.0
812ABEF40,14926,0.0,5.9340006988771e-05,0.3333333333333333
802004740,6004,0.0,1.0608263805920497e-05,1.0
8022E6300,6004,0.0,1.2877442511237545e-05,0.0
80E507BE0,14927,0.0,8.256837729459909e-06,2.0
80EDFFE60,14927,0.0,1.1783976844150791e-05,0.0
80B10F5F0,4602,0.0,1.160058581925775e-05,0.0
8090A6B60,14928,0.0,8.256837729459909e-06,2.0
8092E70F0,14928,0.0,1.1783976844150791e-05,0.0
807731660,14929,0.0,8.256837729459909e-06,1.0
8087BE760,14929,0.0,1.531111595884167e-05,0.0
8040362B0,14930,0.0,8.256837729459909e-06,1.0
8046B2D70,14930,0.0,1.531111595884167e-05,0.5
801E54430,14931,0.0,8.256837729459909e-06,1.0
81440C870,14931,0.0,1.531111595884167e-05,0.0
813D62A41,14932,0.0,8.256837729459909e-06,2.0
8142554D1,14932,0.0,1.1783976844150791e-05,0.0
803943900,14933,0.0,8.256837729459909e-06,1.0
807E387E0,14933,0.0,1.531111595884167e-05,0.0
80A4548E0,14934,0.0,8.256837729459909e-06,1.0
80A8C4030,14934,0.0,1.531111595884167e-05,0.0
800F52180,14935,0.0,8.256837729459909e-06,1.0
80145C640,14935,0.0,1.531111595884167e-05,0.0
80EDF40B0,14936,0.0,8.256837729459909e-06,1.0
80EDF4420,14936,0.0,1.531111595884167e-05,0.0
81311FAD0,14937,0.0,3.379842235911546e-05,0.5
801C6EF00,14938,0.0,8.256837729459909e-06,2.0
802D25A50,14938,0.0,1.1783976844150791e-05,0.0
80C06FC00,14939,0.0,2.1871909961362203e-05,0.5
80C9B3E30,14939,0.0,2.6574122291301963e-05,0.0
8011A8460,14940,0.0,8.256837729459909e-06,1.0
807941420,14940,0.0,1.531111595884167e-05,0.0
80BE731E0,632,0.0,1.0608263805920497e-05,0.5
8098853A0,14941,0.0,8.256837729459909e-06,1.0
802DDBDC0,14941,0.0,1.531111595884167e-05,0.0
80007ACB0,14942,0.0,8.256837729459909e-06,1.0
802F8F510,14942,0.0,1.531111595884167e-05,0.5
81404AC01,14943,0.0,8.256837729459909e-06,1.0
8146BCEA1,14943,0.0,1.531111595884167e-05,0.0
8127F6420,14944,0.0,3.379842235911546e-05,0.5
807C3D4A0,4248,0.0,8.256837729459909e-06,2.0
80491E800,11977,0.0,8.256837729459909e-06,1.0
8114DE1D0,14945,0.0,8.256837729459909e-06,1.0
8114CFD20,14945,0.0,1.531111595884167e-05,0.0
804280FF0,4249,0.0,1.0608263805920497e-05,0.0
8090FB4E0,14946,0.0,8.256837729459909e-06,2.0
8091AE920,14946,0.0,1.1783976844150791e-05,0.0
805F1BD90,14947,0.0,8.256837729459909e-06,2.0
80B156E60,14947,0.0,1.1783976844150791e-05,0.0
809833410,247,0.0,8.256837729459909e-06,1.0
809F5CDF0,247,0.0,1.708920054716614e-05,0.0
803DC7620,14948,0.0,1.531111595884167e-05,0.5
809AE6E10,14948,0.0,2.1871909961362203e-05,0.0
80DF7B0B0,14949,0.0,8.256837729459909e-06,1.0
80DF7BF30,14949,0.0,1.531111595884167e-05,0.0
800678C40,14950,0.0,8.256837729459909e-06,1.0
808D00220,14950,0.0,1.531111595884167e-05,0.0
80283A740,14951,0.0,1.4463470640261736e-05,1.0
812713890,14951,0.0,1.4463470640261736e-05,0.0
804211240,14952,0.0,1.531111595884167e-05,0.5
8143681D0,14952,0.0,2.1871909961362203e-05,0.0
800171E00,14953,0.0,8.256837729459909e-06,1.0
8002CB9E0,14953,0.0,1.531111595884167e-05,0.0
8000C7C40,1015,0.0,8.256837729459909e-06,2.0
80EECB2F0,1015,0.0,1.1783976844150791e-05,0.0
81311C180,3919,0.0,1.5064373845411056e-05,0.0
80F3B21C0,14954,0.0,8.256837729459909e-06,1.0
80F3F30B0,14954,0.0,1.531111595884167e-05,0.0
80A884050,91,0.0,8.304174679462898e-06,0.0
8020A9500,14955,0.0,8.256837729459909e-06,1.0
81262B8A0,14955,0.0,1.531111595884167e-05,0.0
80C51A920,14956,0.0,8.256837729459909e-06,1.0
80CA4FB30,14956,0.0,1.531111595884167e-05,0.0
80A05D460,14957,0.0,8.256837729459909e-06,1.0
80A066EC0,14957,0.0,1.531111595884167e-05,0.0
80A1948F0,14958,0.0,8.256837729459909e-06,1.0
80A9C6200,14958,0.0,1.531111595884167e-05,0.0
805088E90,91,0.0,8.304174679462898e-06,0.0
8020BFAD0,14959,0.0,8.256837729459909e-06,1.0
8068B3900,14959,0.0,1.531111595884167e-05,0.0
80F0AFA40,5956,0.0,1.859151296010193e-05,0.0
8003F5660,14960,0.0,8.256837729459909e-06,1.0
800DCE450,14960,0.0,1.531111595884167e-05,0.0
800F0EF30,2763,0.0,3.0186272325208714e-05,0.0
80F203F80,14844,0.0,1.1783976844150791e-05,0.0
8010C4E70,262,0.0,1.002040728680535e-05,0.0
80D8F5BD0,91,0.0,8.304174679462898e-06,0.0
80C33DF00,91,0.0,8.304174679462898e-06,0.0
804BD24D0,14961,0.0,8.256837729459909e-06,1.0
80561FD30,14961,0.0,1.531111595884167e-05,0.0
804A34150,14962,0.0,8.256837729459909e-06,1.0
805953B50,14962,0.0,1.531111595884167e-05,0.0
803D1B3B0,14963,0.0,8.256837729459909e-06,1.0
80AEA5480,14963,0.0,1.531111595884167e-05,0.0
8079D1940,14964,0.0,8.256837729459909e-06,1.0
807206540,14964,0.0,1.531111595884167e-05,0.0
80CE0CAE0,14965,0.0,3.379842235911546e-05,0.5
804067700,14966,0.0,3.379842235911546e-05,0.5
810B11900,14967,0.0,8.256837729459909e-06,2.0
810C7F400,14967,0.0,1.1783976844150791e-05,0.0
80DC3EA10,14968,0.0,8.256837729459909e-06,1.0
80DDB89F0,14968,0.0,1.531111595884167e-05,0.0
804312480,14969,0.0,3.379842235911546e-05,0.5
80E58BE60,14970,0.0,8.256837729459909e-06,1.0
80FA38C20,14970,0.0,1.531111595884167e-05,0.0
80C6704F0,14971,0.0,1.531111595884167e-05,0.5
810757190,14971,0.0,2.1871909961362203e-05,0.0
80150C180,6111,0.0,1.1783976844150791e-05,0.0
801B7E1E0,14972,0.0,8.256837729459909e-06,1.0
8048CEEB0,14972,0.0,1.531111595884167e-05,0.0
80E327EF0,14973,0.0,8.256837729459909e-06,1.0
80E3252A0,14973,0.0,1.531111595884167e-05,0.0
801EE8B60,3296,0.0,8.256837729459909e-06,1.0
81220BE40,2600,0.0,1.002040728680535e-05,0.0
800649FF0,11538,0.0,8.256837729459909e-06,1.0
800C5A870,14974,0.0,1.8838255073532552e-05,0.6666666666666666
80193F350,14974,0.0,1.670457234604118e-05,0.0
805BB7A10,14975,0.0,5.9340006988771e-05,0.3333333333333333
8045EFF70,208,0.0,8.449187803106984e-06,0.0
80E3EFB20,14976,0.0,3.379842235911546e-05,0.5
80DBE6300,14977,0.0,8.256837729459909e-06,1.0
80E8518F0,14977,0.0,1.531111595884167e-05,0.0
805925740,14978,0.0,8.256837729459909e-06,1.0
81269F040,14978,0.0,1.531111595884167e-05,0.5
800E6D2E0,6826,0.0,1.3661144566227504e-05,0.0
80E1C0420,91,0.0,1.1801430563141643e-05,0.0
8002B9030,14979,0.0,8.256837729459909e-06,1.0
8003A7490,14979,0.0,1.531111595884167e-05,0.0
809DE4080,14980,0.0,8.256837729459909e-06,1.0
809DBA870,14980,0.0,1.531111595884167e-05,0.0
806724290,91,0.0,8.304174679462898e-06,0.0
8013C8780,76,0.0,8.311399867716372e-06,1.0
811F76F50,615,0.0,1.5405173001900097e-05,0.3333333333333333
80C44E560,14981,0.0,8.256837729459909e-06,1.0
80C4755F0,14981,0.0,1.531111595884167e-05,0.0
8042C4C10,14982,0.0,8.256837729459909e-06,1.0
8104A6380,14982,0.0,1.531111595884167e-05,0.0
800D6DD70,14983,0.0,8.256837729459909e-06,1.0
806A357D0,14983,0.0,1.531111595884167e-05,0.0
8060F07E0,14984,0.0,8.256837729459909e-06,1.0
8060FA620,14984,0.0,1.531111595884167e-05,0.0
80F720460,7219,0.0,1.0608263805920497e-05,0.0
810376920,14985,0.0,1.531111595884167e-05,0.5
81197CAD0,14985,0.0,2.1871909961362203e-05,0.0
807185EB0,14986,0.0,3.379842235911546e-05,0.5
8073F3140,14987,0.0,8.256837729459909e-06,1.0
80780F090,14987,0.0,1.531111595884167e-05,0.0
801019C20,14988,0.0,8.256837729459909e-06,1.0
8010199B0,14988,0.0,2.236539418822343e-05,0.3333333333333333
8062C5F90,14989,0.0,8.256837729459909e-06,1.0
8062C34C0,14989,0.0,1.531111595884167e-05,0.0
801780A20,14990,0.0,8.256837729459909e-06,1.0
80305FD40,14990,0.0,1.531111595884167e-05,0.0
809EBDE50,14991,0.0,5.9340006988771e-05,0.3333333333333333
801A147B0,5900,0.0,8.256837729459909e-06,1.0
8084C9E60,13915,0.0,1.1783976844150791e-05,0.0
8027D8100,9776,0.0,1.3547546401496232e-05,0.3333333333333333
802250B50,6180,0.0,8.256837729459909e-06,1.0
8024471C0,6180,0.0,1.531111595884167e-05,1.0
806C6DB20,14992,0.0,8.256837729459909e-06,1.0
80BFB5E90,14992,0.0,1.531111595884167e-05,0.0
8036CDE20,12061,0.0,1.1783976844150791e-05,0.0
8079171F0,14993,0.0,8.256837729459909e-06,1.0
80D476950,14993,0.0,1.531111595884167e-05,0.0
80DC57970,14994,0.0,8.256837729459909e-06,1.0
80E51B2A0,14994,0.0,2.687673646186538e-05,0.6666666666666666
8001A4F40,14995,0.0,8.256837729459909e-06,1.0
800947B50,14995,0.0,1.531111595884167e-05,0.0
807D82940,14996,0.0,8.256837729459909e-06,1.0
80A0A0BA0,14996,0.0,1.531111595884167e-05,0.0
80C6D8CC0,14997,0.0,8.256837729459909e-06,1.0
8130F14E0,14997,0.0,1.531111595884167e-05,0.0
8033E9BB0,14998,0.0,8.256837729459909e-06,1.0
806A570E0,14998,0.0,1.531111595884167e-05,0.0
80BD36870,14999,0.0,8.256837729459909e-06,1.0
80C6BBBB0,14999,0.0,1.531111595884167e-05,0.0
80DF5D220,12800,0.0,2.1871909961362203e-05,0.0
80E4FFD80,2578,0.0,1.1783976844150791e-05,0.0
80B106A00,15000,0.0,8.256837729459909e-06,1.0
80BC47AA0,15000,0.0,1.531111595884167e-05,0.0
803AC3B40,15001,0.0,8.256837729459909e-06,1.0
80FCC77A0,15001,0.0,1.531111595884167e-05,0.0
80442B1B0,15002,0.0,8.256837729459909e-06,1.0
809AFFCB0,15002,0.0,1.531111595884167e-05,0.0
80044F370,15003,0.0,3.379842235911546e-05,0.5
813934C30,7205,0.0,2.1871909961362203e-05,0.0
803AD2B20,208,0.0,8.256837729459909e-06,1.0
803C3F3C0,208,0.0,1.5503466032488747e-05,0.0
803957B40,15004,0.0,8.256837729459909e-06,1.0
80D9C9960,15004,0.0,1.531111595884167e-05,0.0
8071FD3E0,15005,0.0,8.256837729459909e-06,1.0
80BBD80B0,15005,0.0,1.531111595884167e-05,0.0
812D27A30,15006,0.0,8.256837729459909e-06,1.0
8133FFE90,15006,0.0,1.531111595884167e-05,0.0
803F930F0,208,0.0,8.449187803106984e-06,0.0
807758B50,15007,0.0,8.256837729459909e-06,1.0
80E2EE520,15007,0.0,1.531111595884167e-05,0.0
809372EB0,9680,0.0,1.2795195140094007e-05,0.5
802ECD830,15008,0.0,3.379842235911546e-05,0.5
803251C10,15009,0.0,8.256837729459909e-06,1.0
803D66F20,15009,0.0,1.531111595884167e-05,0.0
811F716E0,615,0.0,8.350894772518333e-06,0.0
804BA35F0,91,0.0,8.304174679462898e-06,0.5
80224DF50,15010,0.0,3.379842235911546e-05,0.5
80BA66880,15011,0.0,8.256837729459909e-06,1.0
8121247F0,15011,0.0,1.531111595884167e-05,0.0
800D65CA0,91,0.0,8.304174679462898e-06,2.0
80FBEC250,91,0.0,1.0029134146300776e-05,0.0
807198E70,11417,0.0,1.1783976844150791e-05,0.0
80510F010,15012,0.0,8.256837729459909e-06,1.0
80DFC02F0,15012,0.0,1.531111595884167e-05,0.0
80DD96A70,860,0.0,2.892618819074396e-05,0.0
802374C40,15013,0.0,8.256837729459909e-06,1.0
803573970,15013,0.0,1.531111595884167e-05,0.0
802D758A0,76,0.0,8.256837729459909e-06,2.0
80128AB50,15014,0.0,8.256837729459909e-06,1.0
801AB7310,15014,0.0,1.531111595884167e-05,0.0
802587AC0,6539,0.0,1.5064373845411056e-05,0.5
803C61360,6539,0.0,2.094261912507181e-05,0.0
80A487BD0,15015,0.0,8.256837729459909e-06,1.0
80AF9FFB0,15015,0.0,1.531111595884167e-05,0.0
8143ECBD0,1158,0.0,1.7880125428526125e-05,0.0
803CF6EC0,15016,0.0,3.379842235911546e-05,0.5
80B666540,15017,0.0,8.256837729459909e-06,1.0
80B6651B0,15017,0.0,1.531111595884167e-05,0.0
8049EDDD0,15018,0.0,8.256837729459909e-06,1.0
8054E9A40,15018,0.0,1.531111595884167e-05,0.0
80C1FF760,15019,0.0,8.256837729459909e-06,1.0
81307A3B0,15019,0.0,1.531111595884167e-05,0.0
8144AB290,15020,0.0,8.256837729459909e-06,1.0
8144AB460,15020,0.0,1.531111595884167e-05,0.0
80DBE8560,15021,0.0,8.256837729459909e-06,1.0
80DBEA620,15021,0.0,1.531111595884167e-05,0.0
812C7F150,15022,0.0,1.4463470640261736e-05,1.0
81322F0B0,15022,0.0,1.4463470640261736e-05,0.0
805589AC0,15023,0.0,3.379842235911546e-05,0.5
807E166B0,15024,0.0,3.379842235911546e-05,0.5
801B5FED0,15025,0.0,8.256837729459909e-06,1.0
801B5F9F0,15025,0.0,2.236539418822343e-05,0.0
803CCAB50,15026,0.0,8.256837729459909e-06,2.0
80754E480,15026,0.0,1.1783976844150791e-05,0.0
803AAB430,3754,0.0,1.859151296010193e-05,0.0
80E611490,15027,0.0,1.4463470640261736e-05,1.0
811DA4150,15028,0.0,8.256837729459909e-06,1.0
811E3A580,15028,0.0,1.531111595884167e-05,0.0
802805540,15029,0.0,3.379842235911546e-05,0.5
802AFBCB0,5871,0.0,1.859151296010193e-05,1.0
810C26410,1279,0.0,1.1783976844150791e-05,0.0
80E850A10,15030,0.0,1.531111595884167e-05,1.0
80FAA6000,15030,0.0,1.5064373845411056e-05,0.0
80E8318D0,15031,0.0,8.256837729459909e-06,1.0
80F47BE00,15031,0.0,1.531111595884167e-05,0.0
80FD763B0,15032,0.0,3.379842235911546e-05,0.5
812B229B0,15033,0.0,8.256837729459909e-06,1.0
80D3224C0,15033,0.0,1.531111595884167e-05,0.0
80FDBC110,15034,0.0,8.256837729459909e-06,1.0
810669DD0,15034,0.0,1.531111595884167e-05,0.0
80162BA60,1509,0.0,8.256837729459909e-06,1.0
801B66E50,15035,0.0,8.256837729459909e-06,1.0
80263FFA0,15035,0.0,1.531111595884167e-05,0.0
8098FEE00,15036,0.0,8.256837729459909e-06,1.0
809F695A0,15036,0.0,1.531111595884167e-05,0.0
802A2E4A0,15037,0.0,8.256837729459909e-06,1.0
812791820,15037,0.0,1.531111595884167e-05,0.0
80CEEC410,15038,0.0,8.256837729459909e-06,1.0
80D5C8220,15038,0.0,1.531111595884167e-05,0.0
80C52D060,15039,0.0,3.379842235911546e-05,0.5
80CE0BF00,15040,0.0,8.256837729459909e-06,2.0
80CF552E0,15040,0.0,1.1783976844150791e-05,0.0
801246A30,15041,0.0,8.256837729459909e-06,1.0
802B973B0,15041,0.0,1.531111595884167e-05,0.0
80A092E30,15042,0.0,8.256837729459909e-06,1.0
80BA3EC50,15042,0.0,1.531111595884167e-05,0.0
80A16A410,15043,0.0,8.256837729459909e-06,1.0
80A179B70,15043,0.0,1.531111595884167e-05,0.0
805325DB0,15044,0.0,8.256837729459909e-06,1.0
80AF39D40,15044,0.0,1.531111595884167e-05,0.0
814039881,659,0.0,1.4463470640261736e-05,0.0
803C6B4C0,15045,0.0,3.379842235911546e-05,0.5
80C5C6570,8057,0.0,1.828174934800514e-05,0.5
80ADD1900,15046,0.0,8.256837729459909e-06,2.0
80ADD19A0,15046,0.0,1.1783976844150791e-05,0.0
802657ED0,15047,0.0,3.379842235911546e-05,0.5
8007B3660,15048,0.0,8.256837729459909e-06,1.0
800D689A0,15048,0.0,1.531111595884167e-05,0.0
80D3DCE80,15049,0.0,8.256837729459909e-06,1.0
813089B10,15049,0.0,1.531111595884167e-05,0.0
810B04040,15050,0.0,3.379842235911546e-05,0.5
80AC22700,5320,0.0,8.256837729459909e-06,1.0
806D49AE0,9022,0.0,2.5399049076053082e-05,0.0
80E8D4700,15051,0.0,3.379842235911546e-05,0.5
8045F1DC0,15052,0.0,3.379842235911546e-05,0.5
80FBABF50,15053,0.0,3.379842235911546e-05,0.5
802E34D80,15054,0.0,8.256837729459909e-06,2.0
812B4A7D0,15054,0.0,1.1783976844150791e-05,0.0
80BB70DB0,15055,0.0,3.379842235911546e-05,0.5
8019FE840,15056,0.0,8.256837729459909e-06,1.0
805DDABD0,15056,0.0,1.531111595884167e-05,0.0
807D74E10,15057,0.0,8.256837729459909e-06,1.0
8135FE190,15057,0.0,1.531111595884167e-05,0.0
8095389E0,247,0.0,8.319264970427889e-06,0.0
800D26240,91,0.0,8.304174679462898e-06,0.0
80B9317F0,15058,0.0,1.4463470640261736e-05,1.0
80C3542C0,15058,0.0,1.4463470640261736e-05,0.0
807519B30,15059,0.0,8.256837729459909e-06,2.0
80BD2F660,15059,0.0,1.1783976844150791e-05,0.0
800571590,15060,0.0,8.256837729459909e-06,2.0
806119850,15060,0.0,1.1783976844150791e-05,0.0
80CDCB590,15061,0.0,3.379842235911546e-05,0.5
807B31930,15062,0.0,8.256837729459909e-06,1.0
807B2D7B0,15062,0.0,1.531111595884167e-05,0.0
81462A6F1,15063,0.0,3.379842235911546e-05,0.5
8038BF560,15064,0.0,3.379842235911546e-05,0.5
802C00EA0,15065,0.0,8.256837729459909e-06,1.0
81178D800,15065,0.0,1.531111595884167e-05,0.0
8047E4320,120,0.0,8.340365779962378e-06,0.0
80A8C5AA0,15066,0.0,8.256837729459909e-06,1.0
80AA47830,15066,0.0,1.531111595884167e-05,0.0
803310000,15067,0.0,8.256837729459909e-06,1.0
80695DA10,15067,0.0,1.531111595884167e-05,0.0
80F042D40,15068,0.0,1.531111595884167e-05,0.5
80F7380A0,15068,0.0,2.1871909961362203e-05,0.0
806C93A70,11393,0.0,1.1783976844150791e-05,0.0
80C93EBB0,91,0.0,8.304174679462898e-06,0.0
809258E40,15069,0.0,8.256837729459909e-06,1.0
809258BB0,15069,0.0,1.531111595884167e-05,0.0
80510E720,15070,0.0,8.256837729459909e-06,1.0
80510E940,15070,0.0,1.531111595884167e-05,0.0
8105FFC50,13335,0.0,1.1783976844150791e-05,0.0
800853940,7368,0.0,8.256837729459909e-06,1.0
80330D9F0,15071,0.0,8.256837729459909e-06,1.0
804EDB280,15071,0.0,1.531111595884167e-05,0.5
800170160,15072,0.0,8.256837729459909e-06,1.0
800C53820,15072,0.0,1.531111595884167e-05,0.0
8060D1BF0,15073,0.0,1.531111595884167e-05,1.0
80701E5A0,15073,0.0,1.5064373845411056e-05,0.0
802C624F0,2712,0.0,1.0532148901758087e-05,0.0
8032E8C90,15074,0.0,8.256837729459909e-06,1.0
8046216A0,15074,0.0,1.531111595884167e-05,0.0
80A47C930,15075,0.0,8.256837729459909e-06,1.0
80A8C3400,15075,0.0,1.531111595884167e-05,0.0
80137B610,15076,0.0,8.256837729459909e-06,1.0
802B57260,15076,0.0,1.531111595884167e-05,0.0
811FCA1C0,15077,0.0,1.531111595884167e-05,0.5
8127BDB20,15077,0.0,2.1871909961362203e-05,0.0
8067D87C0,15078,0.0,1.531111595884167e-05,0.5
80E2D8700,15078,0.0,2.1871909961362203e-05,0.0
805459DA0,15079,0.0,3.379842235911546e-05,0.5
809547C60,15080,0.0,8.256837729459909e-06,1.0
80BA97DE0,15080,0.0,1.531111595884167e-05,0.0
80877DF80,7318,0.0,1.2795195140094007e-05,0.5
808345B01,15081,0.0,8.256837729459909e-06,1.0
81205D911,15081,0.0,1.531111595884167e-05,0.0
802193910,15082,0.0,8.256837729459909e-06,1.0
807C8F860,15082,0.0,1.531111595884167e-05,0.0
811D83DB0,15083,0.0,8.256837729459909e-06,1.0
8120272B0,15083,0.0,1.531111595884167e-05,0.0
80D62AA30,15084,0.0,1.531111595884167e-05,0.5
80FC15330,15084,0.0,2.1871909961362203e-05,0.0
80B5B1180,15085,0.0,8.256837729459909e-06,1.0
81390CED0,15085,0.0,1.531111595884167e-05,0.0
80687C8D0,15086,0.0,8.256837729459909e-06,1.0
807954E30,15086,0.0,1.531111595884167e-05,0.0
8051972F0,15087,0.0,8.256837729459909e-06,1.0
8084FAEF0,15087,0.0,2.236539418822343e-05,0.3333333333333333
8053974B0,15088,0.0,1.4463470640261736e-05,1.0
805A04980,15089,0.0,3.379842235911546e-05,0.5
80DBFEA60,2214,0.0,8.256837729459909e-06,1.0
80904E0A0,15090,0.0,8.256837729459909e-06,1.0
80CA2A070,15090,0.0,1.531111595884167e-05,0.0
8023DAAF0,15091,0.0,3.379842235911546e-05,0.5
81363EE21,15092,0.0,3.379842235911546e-05,0.5
807610510,13794,0.0,8.256837729459909e-06,1.0
803165370,15093,0.0,8.256837729459909e-06,2.0
8080C1AA0,15093,0.0,1.1783976844150791e-05,0.0
80BAC7420,15094,0.0,8.256837729459909e-06,1.0
80BAD4880,15094,0.0,1.531111595884167e-05,0.0
80090C960,15095,0.0,8.256837729459909e-06,1.0
8012997E0,15095,0.0,1.531111595884167e-05,0.0
802C256F0,15096,0.0,8.256837729459909e-06,1.0
806AE92F0,15096,0.0,1.531111595884167e-05,0.0
8112A9390,15097,0.0,8.256837729459909e-06,1.0
81129E230,15097,0.0,1.531111595884167e-05,0.0
806128320,15098,0.0,8.256837729459909e-06,1.0
80629BF50,15098,0.0,1.531111595884167e-05,0.0
80CEC9E00,6108,0.0,2.1871909961362203e-05,0.0
814684A21,15099,0.0,8.256837729459909e-06,1.0
81470DAA1,15099,0.0,1.531111595884167e-05,0.0
8091EF620,15100,0.0,8.256837729459909e-06,1.0
809BBBFF0,15100,0.0,1.531111595884167e-05,0.0
8003DA910,15101,0.0,8.256837729459909e-06,1.0
8006347B0,15101,0.0,1.531111595884167e-05,0.0
807B9B910,15102,0.0,8.256837729459909e-06,1.0
80ABE26B0,15102,0.0,1.531111595884167e-05,0.0
800D99200,15103,0.0,8.256837729459909e-06,1.0
8138CE070,15103,0.0,1.531111595884167e-05,0.0
8090DFF70,15104,0.0,8.256837729459909e-06,1.0
8091160D0,15104,0.0,1.531111595884167e-05,0.0
80836E030,8433,0.0,1.3424175344780922e-05,0.0
80D58D060,15105,0.0,8.256837729459909e-06,1.0
80F377580,15105,0.0,1.531111595884167e-05,0.0
80C562560,15106,0.0,8.256837729459909e-06,1.0
81307EA40,15106,0.0,1.531111595884167e-05,0.0
805529DF0,7870,0.0,1.0608263805920497e-05,0.0
8121C98E0,15107,0.0,3.379842235911546e-05,0.5
8034201D0,15108,0.0,8.256837729459909e-06,1.0
807D4A820,15108,0.0,1.531111595884167e-05,0.0
80B63BC80,15109,0.0,8.256837729459909e-06,1.0
812903B70,15109,0.0,1.531111595884167e-05,0.0
80631D690,15110,0.0,8.256837729459909e-06,1.0
80648F8E0,15110,0.0,1.531111595884167e-05,0.0
8068501C0,15111,0.0,8.256837729459909e-06,1.0
812E550B0,15111,0.0,1.531111595884167e-05,0.0
806285A10,10551,0.0,8.256837729459909e-06,1.0
80636B5F0,10551,0.0,2.047845357416268e-05,0.0
8010B4540,15112,0.0,8.256837729459909e-06,3.0
801325AE0,15112,0.0,1.0608263805920497e-05,0.0
80871CE30,15113,0.0,8.256837729459909e-06,1.0
80A798480,15113,0.0,1.531111595884167e-05,0.0
806FCC0A0,217,0.0,8.311101408147462e-06,0.0
808190F20,15114,0.0,8.256837729459909e-06,1.0
80A78B220,15114,0.0,1.531111595884167e-05,0.0
80B944F30,15115,0.0,3.379842235911546e-05,0.5
8000BE900,268,0.0,8.256837729459909e-06,4.0
80DB067F0,268,0.0,1.002040728680535e-05,0.0
8064D5C60,217,0.0,8.311101408147462e-06,0.0
80E28D4C0,15116,0.0,8.256837729459909e-06,1.0
80E8C1C30,15116,0.0,1.531111595884167e-05,0.0
802B26510,15117,0.0,8.256837729459909e-06,1.0
80F984C70,15117,0.0,5.9340006988771e-05,0.3333333333333333
8109C4410,15118,0.0,8.256837729459909e-06,2.0
8114358E0,15118,0.0,1.1783976844150791e-05,0.0
812871DF0,15119,0.0,3.379842235911546e-05,0.5
800AECC60,76,0.0,1.751702165374454e-05,0.0
